antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Low-Medium'}),"frozenset({'Improve', 'Anxiety_Present'})",0.6304347826086957,0.59375,0.35597826086956524,0.5646551724137931,0.9509981851179674,1.0,-0.018342391304347838,0.9331683168316832,-0.12236453201970453,0.41001564945226915,-0.0716180371352784,0.5820987532549515
"frozenset({'Depression_Absent', 'Anxiety_Present'})","frozenset({'Low-Medium', 'Improve'})",0.1956521739130435,0.453804347826087,0.10733695652173914,0.5486111111111112,1.208915502328676,1.0,0.018549149338374288,1.2100334448160537,0.21484775915155657,0.19799498746867167,0.17357656163626317,0.3925690286094478
"frozenset({'Low-Medium', 'Improve'})","frozenset({'Anxiety_Present', 'Depression_Present'})",0.453804347826087,0.563858695652174,0.24864130434782608,0.5479041916167664,0.9717047832046748,1.0,-0.007240223298676768,0.964709904981284,-0.050614288664051335,0.32332155477031793,-0.036581043520435993,0.49443402351922655
"frozenset({'Low-Medium', 'Depression_Absent'})",frozenset({'Anxiety_Present'}),0.25679347826086957,0.7595108695652174,0.13994565217391305,0.544973544973545,0.7175322524159734,1.0,-0.05509178579867674,0.528516809908999,-0.34627076951638347,0.1596899224806202,-0.8920874062117,0.3646155739178995
frozenset({'No effect'}),frozenset({'Depression_Present'}),0.2296195652173913,0.6222826086956522,0.125,0.5443786982248521,0.8748094364486705,1.0,-0.017888262051039716,0.8290160926030491,-0.1566592297992047,0.17196261682242991,-0.2062492018219745,0.3726260303351335
frozenset({'High Hours'}),"frozenset({'Improve', 'Depression_Present'})",0.3695652173913043,0.47690217391304346,0.1983695652173913,0.5367647058823529,1.125523713759008,1.0,0.02212310964083178,1.1292270531400965,0.17690127538970257,0.3060796645702306,0.11443850267379678,0.47635956091838444
frozenset({'Depression_Present'}),"frozenset({'Low-Medium', 'Anxiety_Present'})",0.6222826086956522,0.4701086956521739,0.33016304347826086,0.5305676855895196,1.1286064063407122,1.0,0.03762257797731566,1.1287917087967645,0.30168457826331513,0.4331550802139037,0.11409696562534985,0.6164399121589217
"frozenset({'Low-Medium', 'Anxiety_Present'})","frozenset({'Improve', 'Depression_Present'})",0.4701086956521739,0.47690217391304346,0.24864130434782608,0.5289017341040463,1.1090361148164618,1.0,0.024445445415879036,1.110379434515871,0.18554014291719223,0.3560311284046693,0.09940695143007293,0.5251346277357838
frozenset({'Low-Medium'}),"frozenset({'Anxiety_Present', 'Depression_Present'})",0.6304347826086957,0.563858695652174,0.33016304347826086,0.5237068965517241,0.92879102617366,1.0,-0.02531309073724014,0.9156993901239424,-0.17181234963913433,0.3820754716981132,-0.09206144591255794,0.5546245326132114
"frozenset({'Improve', 'Depression_Present'})","frozenset({'Low-Medium', 'Anxiety_Present'})",0.47690217391304346,0.4701086956521739,0.24864130434782608,0.5213675213675214,1.1090361148164618,1.0,0.024445445415879036,1.1070943322981368,0.18794975516287007,0.3560311284046693,0.09673460442691222,0.5251346277357838
frozenset({'High Hours'}),"frozenset({'Improve', 'Anxiety_Present', 'Depression_Present'})",0.3695652173913043,0.44021739130434784,0.19157608695652173,0.5183823529411765,1.1775599128540306,1.0,0.028887051039697548,1.1622967142383007,0.23917828319882614,0.3098901098901099,0.13963449457452892,0.4767837690631809
frozenset({'Depression_Absent'}),frozenset({'Anxiety_Present'}),0.37771739130434784,0.7595108695652174,0.1956521739130435,0.5179856115107914,0.6819989446725268,1.0,-0.09122829040642724,0.49892521090201164,-0.42834359018809054,0.2077922077922078,-1.0043084176726416,0.3877942368824082
frozenset({'Rock'}),"frozenset({'Low-Medium', 'Anxiety_Present'})",0.2554347826086957,0.4701086956521739,0.12771739130434784,0.5,1.0635838150289019,1.0,0.007635278827977321,1.0597826086956523,0.08029197080291975,0.21363636363636365,0.056410256410256446,0.38583815028901736
